T20 檔案比對版本來源記錄 20071210

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
l:林光明大德提供新式標點, Punctuated text as provided by Mr. Lin Guang-ming
s:西蓮淨苑提供新式標點, Punctuated text as provided by The Seeland Monastery
q:清涼月提供新式標點, Punctuated text as provided by Qing Liang Yue

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                                                                                【朝代 譯者或作者】            高麗經號-冊
S4        T1068-20-p0138  V1.0   2000/03/01    1  千手觀音造次第法儀軌                                                                                                【唐 善無畏譯】                     -
S4        T1069-20-p0139  V1.0   2000/03/01    3  十一面觀自在菩薩心密言念誦儀軌經                                                                                    【唐 不空譯】                  K1286-36
S4        T1070-20-p0149  V1.0   2000/03/01    1  佛說十一面觀世音神呪經                                                                                         【北周 耶舍崛多譯】            K0309-11
S4        T1071-20-p0152  V1.0   2000/03/01    1  十一面神呪心經                                                                                                 【唐 玄奘譯】                  K0310-11
S4        T1072A20-p0155  V1.0   2000/03/01    2  聖賀野紇哩縛大威怒王立成大神驗供養念誦儀軌法品                                                                      【唐 不空譯】                       -
S4        T1072B20-p0170  V1.0   2000/03/01    1  馬頭觀音心陀羅尼                                                                                                    【】                                -
S4        T1073-20-p0170  V1.0   2000/03/01    1  何耶揭唎婆像法                                                                                                      【】                                -
S4        T1074-20-p0171  V1.0   2000/03/01    1  何耶揭唎婆觀世音菩薩受法壇                                                                                          【】                                -
S4        T1075-20-p0173  V1.0   2000/03/01    1  佛說七俱胝佛母准提大明陀羅尼經                                                                                      【唐 金剛智譯】                K0315-11
S4        T1076-20-p0178  V1.0   2000/03/01    1  七俱胝佛母所說准提陀羅尼經                                                                                          【唐 不空譯】                  K1338-36
S4        T1077-20-p0185  V1.0   2000/03/01    1  佛說七俱胝佛母心大准提陀羅尼經                                                                                      【唐 地婆訶羅譯】              K0314-11
S4        T1078-20-p0186  V1.0   2000/03/01    1  七佛俱胝佛母心大准提陀羅尼法                                                                                        【唐 善無畏譯】                     -
S4        T1079-20-p0187  V1.0   2000/03/01    1  七俱胝獨部法                                                                                                        【唐 善無畏譯】                     -
S4        T1080-20-p0188  V1.0   2000/03/01    1  如意輪陀羅尼經                                                                                                      【唐 菩提流志譯】              K0298-11
S4        T1081-20-p0196  V1.0   2000/03/01    1  佛說觀自在菩薩如意心陀羅尼呪經                                                                                 【唐 義淨譯】                  K0297-11
S4        T1082-20-p0197  V1.0   2000/03/01    1  觀世音菩薩祕密藏如意輪陀羅尼神呪經                                                                             【唐 實叉難陀譯】              K0296-11
S4        T1083-20-p0200  V1.0   2000/03/01    1  觀世音菩薩如意摩尼陀羅尼經                                                                                          【唐 寶思惟譯】                K0295-11
S4        T1084-20-p0202  V1.0   2000/03/01    1  觀世音菩薩如意摩尼輪陀羅尼念誦法                                                                                    【唐 寶思惟譯】                     -
S4        T1085-20-p0203  V1.0   2000/03/01    1  觀自在菩薩如意輪念誦儀軌                                                                                            【唐 不空譯】                  K1323-36
S4        T1086-20-p0206  V1.0   2000/03/01    1  觀自在菩薩如意輪瑜伽                                                                                                【唐 不空譯】                  K1379-37
S4        T1087-20-p0211  V1.0   2000/03/01    1  觀自在如意輪菩薩瑜伽法要                                                                                            【唐 金剛智譯】                K0472-13
S4        T1088-20-p0215  V1.0   2000/03/01    1  如意輪菩薩觀門義注祕訣                                                                                              【】                                -
S4        T1089-20-p0217  V1.0   2000/03/01    1  都表如意摩尼轉輪聖王次第念誦祕密最要略法                                                                            【唐 解脫師子譯】                   -
S4        T1090-20-p0220  V1.0   2000/03/01    1  佛說如意輪蓮華心如來修行觀門儀                                                                                      【宋 慈賢譯】                       -
S4        T1091-20-p0224  V1.0   2000/03/01    1  七星如意輪祕密要經                                                                                                  【唐 不空譯】                       -
S4        T1092-20-p0227  V1.0   2000/03/01   30  不空羂索神變真言經                                                                                          【唐 菩提流志譯】              K0287-11
S4        T1093-20-p0399  V1.0   2000/03/01    1  不空羂索呪經                                                                                           【隋 闍那崛多譯】              K0288-11
S4        T1094-20-p0402  V1.0   2000/03/01    1  不空羂索神呪心經                                                                                       【唐 玄奘譯】                  K0289-11
S4        T1095-20-p0406  V1.0   2000/03/01    1  不空羂索呪心經                                                                                         【唐 菩提流志譯】                   -
S4        T1096-20-p0409  V1.0   2000/03/01    1  不空羂索陀羅尼經                                                                                            【唐 李無諂譯】                K0291-11
S4        T1097-20-p0421  V1.0   2000/03/01    3  不空羂索陀羅尼自在王呪經                                                                               【唐 寶思惟譯】                K0290-11
S4        T1098-20-p0432  V1.0   2000/03/01    2  佛說不空羂索陀羅尼儀軌經                                                                                    【唐 阿目佉譯】                     -
S4        T1099-20-p0443  V1.0   2000/03/01    1  佛說聖觀自在菩薩不空王祕密心陀羅尼經                                                                                【宋 施護等譯】                K1456-40
S4        T1100-20-p0447  V1.0   2000/03/01    1  葉衣觀自在菩薩經                                                                                                    【唐 不空譯】                  K1305-36
S4        T1101-20-p0450  V1.0   2000/03/01    1  佛說大方廣曼殊室利經                                                                                                【唐 不空譯】                  K1276-36
S4        T1102-20-p0454  V1.0   2000/03/01    1  金剛頂經多羅菩薩念誦法                                                                                              【唐 不空譯】                  K1328-36
S4        T1103a20-p0457  V1.0   2000/03/01    1  觀自在菩薩隨心呪經                                                                                             【唐 智通譯】                  K0317-11
S O       T1103b20-p0463  V1.0   2000/03/01    1  觀自在菩薩怛嚩多唎隨心陀羅尼經                                                                                 【唐 智通譯】                  K0317-11
S4        T1104-20-p0470  V1.0   2000/03/01    1  佛說聖多羅菩薩經                                                                                                    【宋 法賢譯】                  K1235-34
S4        T1105-20-p0472  V1.0   2000/03/01    1  聖多羅菩薩一百八名陀羅尼經                                                                                          【宋 法天譯】                  K1131-33
S4        T1106-20-p0474  V1.0   2000/03/01    1  讚揚聖德多羅菩薩一百八名經                                                                                          【宋 天息災譯】                K1120-33
S4        T1107-20-p0476  V1.0   2000/03/01    1  聖多羅菩薩梵讚                                                                                                      【宋 施護譯】                  K1187-34
S4        T1108A20-p0478  V1.0   2000/03/01    1  聖救度佛母二十一種禮讚經                                                                                            【元 安藏譯】                       -
S4        T1108B20-p0479  V1.0   2000/03/01    1  救度佛母二十一種禮讚經                                                                                              【】                                -
S4        T1109-20-p0484  V1.0   2000/03/01    1  白救度佛母讚                                                                                                        【清 阿旺扎什譯】                   -
S4        T1110-20-p0484  V1.0   2000/03/01    1  佛說一髻尊陀羅尼經                                                                                                  【唐 不空譯】                  K1360-37
S4s       T1111-20-p0489  V1.0   2000/03/01    1  青頸觀自在菩薩心陀羅尼經                                                                                            【唐 不空注】                       -
S4        T1112-20-p0490  V1.0   2000/03/01    1  金剛頂瑜伽青頸大悲王觀自在念誦儀軌                                                                                  【唐 金剛智譯】                     -
S4        T1113A20-p0497  V1.0   2000/03/01    1  觀自在菩薩廣大圓滿無礙大悲心陀羅尼                                                                                  【高麗 指空校】                     -
S4        T1113B20-p0498  V1.0   2000/03/01    1  大慈大悲救苦觀世音自在王菩薩廣大圓滿無礙自在青頸大悲心陀羅尼                                                        【唐 不空譯】                       -
S4        T1114-20-p0501  V1.0   2000/03/01    1  毘俱胝菩薩一百八名經                                                                                                【宋 法天譯】                  K1137-33
S4        T1115-20-p0502  V1.0   2000/03/01    1  觀自在菩薩阿麼𪘨法                                                                                             【】                                -
S4        T1116-20-p0503  V1.0   2000/03/01    1  廣大蓮華莊嚴曼拏羅滅一切罪陀羅尼經                                                                                  【宋 施護譯】                  K1148-33
S4        T1117-20-p0506  V1.0   2000/03/01    1  佛說觀自在菩薩母陀羅尼經                                                                                            【宋 法賢譯】                  K1239-34
S4        T1118-20-p0507  V1.0   2000/03/01    1  佛說十八臂陀羅尼經                                                                                                  【宋 法賢譯】                  K1224-34
S4        T1119-20-p0509  V1.0   2000/03/01    1  大樂金剛薩埵修行成就儀軌                                                                                            【唐 不空譯】                  K1347-37
S4        T1120A20-p0513  V1.0   2000/03/01    1  金剛頂勝初瑜伽經中略出大樂金剛薩埵念誦儀                                                                            【唐 不空譯】                  K1346-37
S4        T1120B20-p0520  V1.0   2000/03/01    1  勝初瑜伽儀軌真言                                                                                                    【唐 空海請來】                                -
S4        T1121-20-p0521  V1.0   2000/03/01    1  金剛頂普賢瑜伽大教王經大樂不空金剛薩埵一切時方成就儀                                                                【】                                -
S4        T1122-20-p0523  V1.0   2000/03/01    1  金剛頂瑜伽他化自在天理趣會普賢修行念誦儀軌                                                                          【唐 不空譯】                       -
S4        T1123-20-p0528  V1.0   2000/03/01    1  金剛頂勝初瑜伽普賢菩薩念誦法                                                                                        【唐 不空譯】                  K1315-36
S4        T1124-20-p0531  V1.0   2000/03/01    1  普賢金剛薩埵略瑜伽念誦儀軌                                                                                          【唐 不空譯】                  K1317-36
S4        T1125-20-p0535  V1.0   2000/03/01    1  金剛頂瑜伽金剛薩埵五祕密修行念誦儀軌                                                                                【唐 不空譯】                  K1318-36
S4        T1126-20-p0539  V1.0   2000/03/01    1  佛說普賢曼拏羅經                                                                                                    【宋 施護譯】                  K1168-34
S4        T1127-20-p0541  V1.0   2000/03/01    1  佛說普賢菩薩陀羅尼經                                                                                                【宋 法天譯】                  K1151-33
S4        T1128-20-p0542  V1.0   2000/03/01    2  最上大乘金剛大教寶王經                                                                                              【宋 法天譯】                  K1203-34
S4        T1129-20-p0548  V1.0   2000/03/01    3  佛說金剛手菩薩降伏一切部多大教王經                                                                                  【宋 法天譯】                  K1202-34
S4        T1130-20-p0563  V1.0   2000/03/01    1  大乘金剛髻珠菩薩修行分                                                                                              【唐 菩提流志譯】              K0083-08
S4        T1131-20-p0569  V1.0   2000/03/01    1  聖金剛手菩薩一百八名梵讚                                                                                            【宋 法賢譯】                  K1223-34
S4        T1132-20-p0570  V1.0   2000/03/01    1  金剛王菩薩祕密念誦儀軌                                                                                              【唐 不空譯】                  K1316-36
S4        T1133-20-p0575  V1.0   2000/03/01    1  金剛壽命陀羅尼念誦法                                                                                                【唐 不空譯】                  K1319-36
S4        T1134A20-p0576  V1.0   2000/03/01    1  金剛壽命陀羅尼經法                                                                                                  【唐 不空譯】                       -
S4        T1134B20-p0577  V1.0   2000/03/01    1  金剛壽命陀羅尼經                                                                                                    【唐 不空譯】                       -
S4        T1135-20-p0578  V1.0   2000/03/01    1  佛說一切如來金剛壽命陀羅尼經                                                                                        【唐 不空譯】                  K1292-36
S4        T1136-20-p0579  V1.0   2000/03/01    1  佛說一切諸如來心光明加持普賢菩薩延命金剛最勝陀羅尼經                                                                【唐 不空譯】                       -
S4        T1137-20-p0580  V1.0   2000/03/01    1  佛說善法方便陀羅尼經                                                                                                【失譯】                       K0342-12
S4        T1138a20-p0581  V1.0   2000/03/01    1  金剛祕密善門陀羅尼呪經                                                                                         【失譯】                       K0343-12
S O       T1138b20-p0583  V1.0   2000/03/01    1  金剛祕密善門陀羅尼經                                                                                                【失譯】                            -
S4        T1139-20-p0584  V1.0   2000/03/01    1  護命法門神呪經                                                                                                 【唐 菩提流志譯】              K0351-12
S4        T1140-20-p0587  V1.0   2000/03/01    1  佛說延壽妙門陀羅尼經                                                                                                【宋 法賢譯】                  K1236-34
S4        T1141-20-p0590  V1.0   2000/03/01    2  慈氏菩薩略修瑜伽念誦法                                                                                              【唐 善無畏譯】                     -
S4        T1142-20-p0600  V1.0   2000/03/01    1  佛說慈氏菩薩陀羅尼                                                                                                  【宋 法賢譯】                  K1230-34
S4        T1143-20-p0600  V1.0   2000/03/01    1  佛說慈氏菩薩誓願陀羅尼經                                                                                            【宋 法賢譯】                  K1224-34
S4        T1144-20-p0600  V1.0   2000/03/01    1  佛說彌勒菩薩發願王偈                                                                                                【清 工布查布譯】                   -
S4        T1145-20-p0601  V1.0   2000/03/01    1  虛空藏菩薩能滿諸願最勝心陀羅尼求聞持法                                                                              【唐 善無畏譯】                K0473-13
S4        T1146-20-p0603  V1.0   2000/03/01    1  大虛空藏菩薩念誦法                                                                                                  【唐 不空譯】                  K1324-36
S4        T1147-20-p0604  V1.0   2000/03/01    1  聖虛空藏菩薩陀羅尼經                                                                                                【宋 法天譯】                  K1106-33
S4        T1148-20-p0607  V1.0   2000/03/01    1  佛說虛空藏菩薩陀羅尼                                                                                                【宋 法賢譯】                  K1230-34
S4        T1149-20-p0607  V1.0   2000/03/01    1  五大虛空藏菩薩速疾大神驗祕密式經                                                                                    【唐 金剛智譯】                     -
S4        T1150-20-p0609  V1.0   2000/03/01    1  轉法輪菩薩摧魔怨敵法                                                                                                【唐 不空譯】                       -
S4        T1151-20-p0610  V1.0   2000/03/01    1  修習般若波羅蜜菩薩觀行念誦儀軌                                                                                      【唐 不空譯】                  K1371-37
S4        T1152-20-p0614  V1.0   2000/03/01    1  佛說佛母般若波羅蜜多大明觀想儀軌                                                                                    【宋 施護譯】                  K1436-40
S4        T1153-20-p0616  V1.0   2000/03/01    2  普遍光明清淨熾盛如意寶印心無能勝大明王大隨求陀羅尼經                                                                【唐 不空譯】                  K1349-37
S4        T1154-20-p0637  V1.0   2000/03/01    1  佛說隨求即得大自在陀羅尼神呪經                                                                                 【唐 寶思惟譯】                K0454-13
