T21 檔案比對版本來源記錄 013100

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
x:Xian 提供新式標點, Punctuated text as provided by Xian
C:張革豐大德提供新式標點, Punctuated text as provided by Mr. Zhang Ge-Feng

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                               【朝代 譯者或作者】            高麗經號-冊
S4        T1243-21-p0207  V1.0   2000/03/01    2  佛說出生一切如來法眼遍照大力明王經                                 【宋 法護譯】                  K1097-33
S4        T1244-21-p0215  V1.0   2000/03/01    1  毘沙門天王經                                                       【唐 不空譯】                  K1307-36
S4        T1245-21-p0217  V1.0   2000/03/01    1  佛說毘沙門天王經                                                   【宋 法天譯】                  K1185-34
S4        T1246-21-p0219  V1.0   2000/03/01    1  摩訶吠室囉末那野提婆喝囉闍陀羅尼儀軌                               【唐 般若斫羯囉譯】                 -
S4        T1247-21-p0224  V1.0   2000/03/01    1  北方毘沙門天王隨軍護法儀軌                                         【唐 不空譯】                       -
S4        T1248-21-p0225  V1.0   2000/03/01    1  北方毘沙門天王隨軍護法真言                                         【唐 不空譯】                       -
S4        T1249-21-p0227  V1.0   2000/03/01    1  毘沙門儀軌                                                         【唐 不空譯】                       -
S4        T1250-21-p0230  V1.0   2000/03/01    1  北方毘沙門多聞寶藏天王神妙陀羅尼別行儀軌                           【唐 不空譯】                       -
S4        T1251-21-p0233  V1.0   2000/03/01    3  吽迦陀野儀軌                                                       【唐 金剛智譯】                     -
S4        T1252a21-p0252  V1.0   2000/03/01    1  佛說大吉祥天女十二名號經                                           【唐 不空譯】                  K1288-36
S O       T1252b21-p0252  V1.0   2000/03/01    1  佛說大吉祥天女十二名號經                                           【唐 不空譯】                  K1288-36
S4        T1253-21-p0253  V1.0   2000/03/01    1  大吉祥天女十二契一百八名無垢大乘經                                 【唐 不空譯】                  K1284-36
S4        T1254-21-p0255  V1.0   2000/03/01    1  末利支提婆華鬘經                                                   【唐 不空譯】                  K1377-37
S4        T1255a21-p0259  V1.0   2000/03/01    1  佛說摩利支天菩薩陀羅尼經                                           【唐 不空譯】                  K1354-37
S O       T1255b21-p0260  V1.0   2000/03/01    1  佛說摩利支天經                                                     【唐 不空譯】                  K1354-37
S4        T1256-21-p0261  V1.0   2000/03/01    1  佛說摩利支天陀羅尼呪經                                        【失譯】                       K0311-11
S4        T1257-21-p0262  V1.0   2000/03/01    7  佛說大摩里支菩薩經                                                 【宋 天息災譯】                K1156-34
S4        T1258-21-p0285  V1.0   2000/03/01    1  摩利支菩薩略念誦法                                                 【唐 不空譯】                       -
S4        T1259-21-p0285  V1.0   2000/03/01    1  摩利支天一印法                                                     【】                                -
S4        T1260-21-p0286  V1.0   2000/03/01    1  大藥叉女歡喜母并愛子成就法                                         【唐 不空譯】                  K1348-37
S4        T1261-21-p0289  V1.0   2000/03/01    1  訶利帝母真言經                                                     【唐 不空譯】                  K1306-36
S4C       T1262-21-p0290  V1.0   2000/03/01    1  佛說鬼子母經                                                       【失譯】                       K0875-20
S4        T1263-21-p0291  V1.0   2000/03/01    1  氷揭羅天童子經                                             【唐 不空譯】                       -
S4        T1264a21-p0292  V1.0   2000/03/01    1  觀自在菩薩化身蘘麌哩曳童女銷伏毒害陀羅尼經                         【唐 不空譯】                  K1296-36
S4        T1264b21-p0293  V1.0   2000/03/01    1  佛說穰麌梨童女經                                                   【唐 不空譯】                  K1296-36
S4        T1265-21-p0294  V1.0   2000/03/01    1  佛說常瞿利毒女陀羅尼呪經                                      【唐 瞿多譯】                       -
S4        T1266-21-p0296  V1.0   2000/03/01    1  大聖天歡喜雙身毘那夜迦法                                           【唐 不空譯】                  K1378-37
S4        T1267-21-p0297  V1.0   2000/03/01    1  使呪法經                                                      【唐 菩提留支譯】                   -
S4        T1268-21-p0298  V1.0   2000/03/01    1  大使呪法經                                                    【唐 菩提留支譯】                   -
S4        T1269-21-p0303  V1.0   2000/03/01    1  佛說金色迦那鉢底陀羅尼經                                      【唐 金剛智譯】                     -
S4        T1270-21-p0303  V1.0   2000/03/01    1  大聖歡喜雙身大自在天毘那夜迦王歸依念誦供養法                       【唐 善無畏譯】                     -
S4        T1271-21-p0305  V1.0   2000/03/01    1  摩訶毘盧遮那如來定惠均等入三昧耶身雙身大聖歡喜天菩薩修行祕密法儀軌 【唐 不空譯】                       -
S4        T1272-21-p0306  V1.0   2000/03/01    4  金剛薩埵說頻那夜迦天成就儀軌經                                     【宋 法賢譯】                  K1209-34
S4        T1273-21-p0321  V1.0   2000/03/01    1  毘那夜迦誐那鉢底瑜伽悉地品祕要                           【唐 含光記】                       -
S4        T1274-21-p0323  V1.0   2000/03/01    1  大聖歡喜雙身毘那夜迦天形像品儀軌                                   【唐 憬瑟撰】                       -
S4        T1275-21-p0324  V1.0   2000/03/01    1  聖歡喜天式法                                                       【唐 般若惹羯羅撰】                 -
S4        T1276-21-p0325  V1.0   2000/03/01    1  文殊師利菩薩根本大教王經金翅鳥王品                                 【唐 不空譯】                  K1352-37
S4        T1277-21-p0329  V1.0   2000/03/01    1  速疾立驗魔醯首羅天說阿尾奢法                                       【唐 不空譯】                  K1361-37
S4        T1278-21-p0331  V1.0   2000/03/01    1  迦樓羅及諸天密言經                                                 【唐 般若力譯】                     -
S4        T1279-21-p0339  V1.0   2000/03/01    1  摩醯首羅天法要                                                     【】                                -
S4        T1280-21-p0340  V1.0   2000/03/01    1  摩醯首羅大自在天王神通化生伎藝天女念誦法                           【】                                -
S4        T1281-21-p0342  V1.0   2000/03/01    1  那羅延天共阿修羅王鬪戰法                                 【唐 寶思惟譯】                     -
S4        T1282-21-p0342  V1.0   2000/03/01    1  寶藏天女陀羅尼法                                                   【】                                -
S4        T1283-21-p0343  V1.0   2000/03/01    2  佛說寶藏神大明曼拏羅儀軌經                                         【宋 法天譯】                  K1153-33
S4        T1284-21-p0349  V1.0   2000/03/01    2  佛說聖寶藏神儀軌經                                                 【宋 法天譯】                  K1154-33
S4        T1285-21-p0353  V1.0   2000/03/01    1  佛說寶賢陀羅尼經                                                   【宋 法賢譯】                  K1238-34
S4        T1286-21-p0354  V1.0   2000/03/01    1  堅牢地天儀軌                                                       【唐 善無畏譯】                     -
S4        T1287-21-p0355  V1.0   2000/03/01    1  大黑天神法                                                         【唐 神愷記】                       -
S4        T1288-21-p0358  V1.0   2000/03/01    3  佛說最上祕密那拏天經                                               【宋 法賢譯】                  K1251-34
S4        T1289-21-p0367  V1.0   2000/03/01    1  佛說金毘羅童子威德經                                               【唐 不空譯】                       -
S4        T1290-21-p0374  V1.0   2000/03/01    1  焰羅王供行法次第                                                   【唐 阿謨伽撰】                     -
S4        T1291-21-p0376  V1.0   2000/03/01    1  深沙大將儀軌                                                       【唐 不空譯】                       -
S4        T1292-21-p0377  V1.0   2000/03/01    1  法華十羅剎法                                                       【】                                -
S4        T1293-21-p0378  V1.0   2000/03/01    1  般若守護十六善神王形體                                             【唐 金剛智譯】                     -
S4        T1294-21-p0378  V1.0   2000/03/01    1  施八方天儀則                                                       【】                                -
S4        T1295-21-p0380  V1.0   2000/03/01    1  供養護世八天法                                                     【唐 法全集】                       -
S4        T1296-21-p0382  V1.0   2000/03/01    1  十天儀軌                                                           【】                                -
S4        T1297-21-p0383  V1.0   2000/03/01    1  供養十二大威德天報恩品                                             【唐 不空譯】                       -
S4        T1298-21-p0385  V1.0   2000/03/01    1  十二天供儀軌                                                       【】                                -
S4        T1299-21-p0387  V1.0   2000/03/01    2  文殊師利菩薩及諸仙所說吉凶時日善惡宿曜經                           【唐 不空譯】                  K1367-37
S4        T1300-21-p0399  V1.0   2000/03/01    2  摩登伽經                                                           【吳 竺律炎支謙共譯】          K0766-19
S4        T1301-21-p0410  V1.0   2000/03/01    1  舍頭諫太子二十八宿經                                               【西晉 竺法護譯】              K0764-19
S4        T1302-21-p0420  V1.0   2000/03/01    1  諸星母陀羅尼經                                                     【唐 法成譯】                       -
S4        T1303-21-p0421  V1.0   2000/03/01    1  佛說聖曜母陀羅尼經                                                 【宋 法天譯】                  K1180-34
S4        T1304-21-p0422  V1.0   2000/03/01    1  宿曜儀軌                                                           【唐 一行撰】                       -
S4        T1305-21-p0423  V1.0   2000/03/01    1  北斗七星念誦儀軌                                                   【唐 金剛智譯】                     -
S4        T1306-21-p0424  V1.0   2000/03/01    1  北斗七星護摩祕要儀軌                                               【唐 不空述】                                -
S4        T1307-21-p0425  V1.0   2000/03/01    1  佛說北斗七星延命經                                                 【】                                -
S4        T1308-21-p0426  V1.0   2000/03/01    2  七曜攘災決                                                         【唐 金俱吒撰】                     -
S4        T1309-21-p0452  V1.0   2000/03/01    1  七曜星辰別行法                                                     【唐 一行撰】                       -
S4        T1310-21-p0457  V1.0   2000/03/01    1  北斗七星護摩法                                                     【唐 一行撰】                       -
S4        T1311-21-p0459  V1.0   2000/03/01    1  梵天火羅九曜                                                       【唐 一行述】                                -
S4        T1312-21-p0463  V1.0   2000/03/01    1  難儞計濕嚩囉天說支輪經                                【宋 法賢譯】                  K1218-34
S4x       T1313-21-p0464  V1.0   2000/03/01    1  佛說救拔焰口餓鬼陀羅尼經                                           【唐 不空譯】                  K1302-36
S4x       T1314-21-p0465  V1.0   2000/03/01    1  佛說救面然餓鬼陀羅尼神呪經                                    【唐 實叉難陀譯】              K0474-13
S4        T1315-21-p0466  V1.0   2000/03/01    1  施諸餓鬼飲食及水法                                                 【唐 不空譯】                       -
S4        T1316-21-p0468  V1.0   2000/03/01    1  佛說甘露經陀羅尼呪                                            【唐 實叉難陀譯】                           K0474-13
S4        T1317-21-p0468  V1.0   2000/03/01    1  甘露陀羅尼呪                                                  【唐 實叉難陀譯】                   -
S4        T1318-21-p0468  V1.0   2000/03/01    1  瑜伽集要救阿難陀羅尼焰口軌儀經                                     【唐 不空譯】                       -
S4        T1319-21-p0472  V1.0   2000/03/01    1  瑜伽集要焰口施食起教阿難陀緣由                                     【唐 不空譯】                       -
S4        T1320-21-p0473  V1.0   2000/03/01    1  瑜伽集要焰口施食儀                                                 【】                                -
